t,ke,px,py,pz,pnorm,lx,ly,lz,lnorm
4.6000000000008585,184609.11547561837,36.84988338918967,25.34288160482881,-8057.149847049671,8057.273970355382,-22643.33928244635,32868.26730669215,-193.17870093003467,39913.4203948326
4.7000000000010695,191529.24096339033,35.523283805224246,27.524683512740875,-8122.634691540835,8122.759004434236,-22847.06218893421,28948.659993011945,-169.01346855705103,36878.74362839102
4.800000000001281,198433.53449353034,24.79567775520267,29.04281128657358,-8210.359763393446,8210.448572086232,-18783.953926130547,29274.850498713065,51.96643380908433,34782.9914948562
4.900000000001492,205500.36698919508,14.478778390982878,24.445532690052598,-8362.084070973258,8362.132337455374,-19464.278796384457,29847.546624536822,172.34737311918073,35633.7465358935
5.000000000001703,212856.81548532977,7.941626809526326,21.55381297560535,-8521.059014533887,8521.089975200319,-23760.894137187013,34109.64702762822,-194.5854824789647,41570.253475989135
5.100000000001914,220045.66765320435,14.192955350729424,17.430960053904247,-8607.846474166548,8607.875823986513,-23967.369188007597,34502.65657286955,-251.23908222689377,42011.08445941467
5.200000000002125,227455.1855844578,12.536849139985229,13.827171837759185,-8757.260654388405,8757.280544333762,-24523.738112206935,39584.89928837956,-612.9038883300318,46569.87904046556
5.300000000002336,234624.15406593078,13.976089842125324,7.185823098856447,-8843.932300116468,8843.946262624182,-29224.20623792426,40112.74872723155,-322.55533487548826,49630.54384786453
5.400000000002547,241961.7876292103,10.282911521946449,5.831623398514159,-8981.98039953044,8981.988178774776,-29688.445564088197,40837.58198652081,-303.73464381861453,50489.64405946523
5.500000000002758,248889.53199784382,10.001611166801885,4.424165961685055,-9081.464765901601,9081.47135104123,-30123.56261837729,41410.55514418358,-309.70494402751655,51208.97401164294
5.600000000002969,235727.41273669284,53.60997241354292,4.001632457020768,-7982.808160240108,7982.989174826717,-23560.072431208173,38072.34557135706,-536.156563376772,44775.752077760335
5.70000000000318,241543.58100165063,57.12609468044432,9.947658634852333,-8085.475321531267,8085.68324396256,-19068.504507940725,29124.05146167807,335.65156416372974,34812.79792955967
5.800000000003391,247588.44955351896,53.07829860568541,1.782021685770625,-8221.94812734556,8222.119647034171,-20095.81293256481,33745.91482659547,137.0728448108346,39276.54839556628
5.900000000003602,253410.5625501164,54.76975815228479,-0.17535344973978487,-8329.880487348046,8330.060545437747,-20648.157805359708,34322.23761884381,-248.5113877811317,40055.263996499525
6.000000000003813,258724.8340608303,56.68105426182135,0.6143852618289721,-8498.553555709039,8498.742592797844,-21246.81104263284,34852.61895393019,-218.27293626313997,40818.86415009491
6.100000000004024,264407.20818817016,43.48729496549175,-2.7735161509480917,-8578.628490337578,8578.739162164033,-21401.415144286413,34956.476751409995,-152.67676469816004,40987.79266128438
6.200000000004235,269369.7168090981,56.67708188126109,5.318236122911518,-8667.080689428385,8667.26763474559,-26324.901217882285,35498.77125334458,-298.52816551025677,44195.61407757728
6.300000000004446,275682.2577907145,57.49550029922392,-1.6815761856076212,-8804.82281674871,8805.010698153174,-26751.03209093639,36063.39216545992,-317.6639047809942,44903.083221160494
6.400000000004657,254027.33476515664,29.389135909027065,-43.35126753441172,-8246.228953285865,8246.395273312844,-23155.478642370796,32846.339318999744,-348.41772674058376,40189.29699221505
6.500000000004868,242329.9705684888,28.110422082877793,-69.80618877082226,-7138.221909743117,7138.618573124429,-25473.660710900538,25852.444585445788,-280.71411583388743,36295.11098581256
6.600000000005079,247069.78537627775,45.896369455076155,-77.21117587721173,-7156.724574666864,7157.28822111071,-25778.60389815517,21078.31705638895,-504.06176257763417,33302.94201910892
6.70000000000529,240498.8940002685,29.041382604764742,-72.08719309104143,-7301.9612655938345,7302.3748390194305,-26452.843974081145,21604.633846482302,-396.0659404000477,34156.55173150233
6.800000000005501,229975.058884377,26.27181924904022,-47.793306665809496,-6425.849851026364,6426.081287735494,-30005.872042577677,18822.206879771777,121.2101770872671,35420.933369513325
6.900000000005712,232096.8434060574,22.50932272896995,-55.35774234782052,-6611.240642712686,6611.510718822409,-30182.817196929787,19375.661762926615,118.43773013898443,35866.87538928555
7.000000000005923,202070.54552419498,20.013604082065658,-59.26518350194483,-6374.115198222241,6374.422128046716,-29198.0915785601,21534.956480314704,512.9432641738964,36284.23918495869
7.100000000006134,176207.10280619786,-47.50537869879449,-41.15121578943347,-5325.239751800697,5325.610631441677,-23644.575582619385,14571.491012381175,311.2177985480641,27775.729717223257
7.200000000006345,149101.48961175696,-66.77956892591573,-92.259176258639,-4365.802693329553,4367.287994111842,-21238.16706330046,11535.732359266134,950.469653981679,24187.52268911433
7.300000000006556,117988.39788586095,-114.01763315009035,-34.380807515914455,-3043.9172008110295,3046.245884032976,-16509.485982498558,7111.519189650484,538.7642030263005,17984.079055029368
7.400000000006767,108077.35663020964,-118.91749540278794,-41.74618715493727,-2987.2516527442394,2989.9091209730836,-15392.52580589755,6728.658812425629,255.11041624697353,16800.886328516506
7.500000000006978,79284.59852838253,-134.15979436863074,-39.876129428352876,-2568.474913427505,2572.285430707418,-12775.654223003196,5902.523089380004,-1086.487051433059,14115.154046603075
7.6000000000071894,55251.58077432661,-108.7533501113241,14.30657379020442,-1056.9770213656204,1062.65346793251,-4568.213752579715,1855.3811567019911,-613.8487305079086,4968.68457339057
7.7000000000074005,50889.92529913824,-122.87159859860947,9.316610864375907,-1147.1224422396376,1153.7218583653544,-4847.883555439004,2325.9044215327312,256.9356523744763,5383.105263197305
7.8000000000076115,27300.22292332706,-147.416896789861,-4.886588766022919,-1028.8396381252246,1039.3587548034432,-4346.217321885271,2641.3679148795545,1160.407072775878,5216.605605694092
7.9000000000078225,18396.703050892072,-179.09503932482403,19.722913133078492,-388.61378447680636,428.3511408863071,-388.8744252711132,1011.8869559225598,1677.5559554458428,1997.3313480361685
8.000000000008033,9744.52136742224,-183.5028952758365,3.3329663003981245,-407.0473432645506,446.5108743330929,-2432.383081036902,1134.6663008919054,1226.9183204652718,2951.149544226387
8.1000000000078,4851.574049187777,-155.6552592116352,-7.675530724899533,-97.09806374800557,183.61782995058508,160.03566293925542,159.775747721469,885.8018750032808,914.2125927439904
8.200000000007567,3281.98564906704,-163.684623096654,-4.187241988492892,31.045197467208794,166.65531230519434,716.1261444599905,-508.8808706595243,1006.9940217678474,1336.3507605335176
8.300000000007334,2218.6114433219923,-172.7984147934008,4.142328659991618,103.21000703159237,201.31755162752435,627.4721573325619,-940.5418871510196,540.8058808117507,1253.320130865915
8.4000000000071,1676.2147862292127,-152.75704162492093,7.322373937205673,156.14829040365558,218.56490917358727,837.102206877657,-974.9921979855325,348.22803320919024,1331.3950029967982
8.500000000006867,1263.4463932142614,-144.5172045446169,-0.9221679828747951,89.13847311498765,169.7991171721769,563.8740628975455,-1143.4232947159055,325.4551885489397,1315.7856472317167
8.600000000006634,1093.961465183731,-146.67480808696482,-1.7979707708327526,0.7709737982251403,146.68785371269934,90.56808973764612,-793.1501952214902,410.5875522126591,897.7037089656015
8.700000000006401,983.956928740982,-142.47133429854944,-4.0525521325849585,-120.23770970261249,186.47147532565418,-400.64983468883605,-301.3298991007271,223.75366872431246,548.9860675789828
8.800000000006168,989.2219356923927,-137.00549483187882,-5.605672585398032,-190.26591733905283,234.52728728259734,-708.1317483251388,42.88122991012843,219.029638175819,742.4711140940456
8.900000000005935,946.698567887241,-122.38555870840354,4.268834839492163,-171.56682711682495,210.7881023639367,-622.3952724017372,141.11994192665236,394.28913734444404,750.1697387559966
9.000000000005702,936.6971422229519,-105.9842068293911,13.573226361072395,-150.91529138776212,184.9116268539034,-752.4706671828988,245.16422246559506,477.61594303985413,924.3563111666874
9.100000000005469,970.751226080413,-103.12782062718267,21.291418017573452,-182.2646239858199,210.49718531420731,-861.6047060335364,477.1726081420743,473.23859943180145,1092.7081675417364
9.200000000005236,1076.4944944074912,-96.31817382764883,31.018374403938267,-223.32739368011687,245.1824931109682,-1055.7380507266246,661.0220687865029,388.86747416929023,1304.8949841430324
9.300000000005003,1130.3280371007045,-76.94060321592393,37.524568553403384,-220.2770129071843,236.32585995540384,-891.1475325759186,671.6564891085967,249.47324836275732,1143.4610906482565
